UniqueCount	AmbigCount
236	0
71	0
633	0
1259	3415
160	0
90	0
48	0
46	0
39	0
165	0
38	0
28	0
33	0
457	0
450	0
1	0
196	0
21	0
131	0
44	0
287	0
105	0
110	0
179	15
34	0
9	0
405	0
102	0
94	0
66	0
42	0
20	0
468	0
60	0
6	0
2284	0
90	0
71	0
99	0
82	0
55	0
175	0
56	0
31	0
52	0
418	0
126	0
266	0
125	0
42	0
317	0
24	0
55	0
103	0
106	0
93	0
24	25
0	0
140	0
106	0
115	0
188	0
74	0
0	874
0	0
151	0
289	0
22	0
46	0
0	0
9	0
80	0
7	0
8	0
1	0
0	6
14	0
110	0
37	20
1	0
44	2
0	92
252	0
677	0
645	58
409	0
75	0
144	0
219	0
86	0
26	0
44	0
62	0
3	0
78	0
428	0
41	0
662	0
73	0
64	0
240	0
85	0
391	0
77	0
144	0
35	0
77	0
1278	273
115	0
341	0
792	0
16	0
54	0
262	0
156	0
37	0
198	0
53	0
216	0
114	0
166	0
583	0
132	0
239	0
1	0
1373	0
39	0
337	0
143	0
291	0
274	0
72	0
45	0
68	0
278	0
67	0
250	0
88	0
62	0
99	0
100	0
1721	0
234	0
216	0
90	0
24	0
510	1831
35	0
220	0
758	0
180	0
228	0
46	0
63	2
69	0
137	0
183	0
118	0
267	179
236	0
75	0
195	0
526	0
1284	0
85	0
111	0
53	0
94	0
4061	0
272	0
73	0
129	0
94	0
194	0
54	0
118	0
212	0
92	0
187	0
84	0
26	0
307	0
89	0
160	0
731	546
1006	422
1099	0
40	0
110	0
231	0
44	0
138	0
6	0
4	6
0	7
88	0
99	0
225	0
184	0
1194	0
250	0
117	0
158	0
44	0
272	1374
150	0
157	0
289	0
318	0
75	0
29	0
1790	0
10	0
160	0
63	0
67	0
178	0
36	0
235	0
313	0
238	87
205	0
49	0
372	0
229	0
5094	0
107	0
346	0
75	0
135	0
212	0
90	0
53	0
57	0
75	0
105	0
33	0
362	0
409	0
2	66
38	0
83	0
3336	0
157	0
234	0
10	0
66	0
994	0
247	0
224	0
241	0
667	0
33	0
253	0
3	0
299	0
102	0
124	0
60	128
65	0
19	3
22	9
123	0
133	0
88	0
199	0
159	0
428	0
93	0
123	0
96	0
150	0
704	0
40	0
43	0
294	0
118	0
301	0
100	7
134	0
408	0
28	0
1	12925
51	0
101	0
482	0
224	0
66	0
94	0
400	0
1117	0
41	0
95	0
84	0
39	0
102	0
117	0
35	0
194	0
55	0
46	0
390	0
807	0
23	0
111	0
398	0
132	0
259	0
156	0
62	0
570	0
83	0
264	0
15	0
33	0
89	0
76	0
37	0
7	0
80	0
292	0
49	0
132	0
652	0
111	0
103	0
89	0
127	0
33	0
46	0
454	0
176	0
51	0
158	0
366	0
43	0
71	0
174	0
260	0
9	0
433	1742
131	0
127	0
11	0
184	0
28	0
99	0
23	0
683	127
654	119
93	0
51	0
11	0
46	0
927	0
10	0
94	0
410	0
140	0
55	0
113	0
299	0
52	0
150	0
133	0
699	0
82	0
58	0
72	0
7	0
108	0
100	0
134	0
23	0
229	52
0	12
40	12
730	0
403	0
25	0
101	0
143	0
40	0
197	0
541	0
30	0
42	0
224	0
267	0
73	0
126	0
81	0
82	0
15	0
78	0
71	0
50	0
7	0
203	0
52	0
53	0
140	0
278	0
5	0
100	0
34	0
57	0
57	0
119	0
351	0
40	0
20	0
65	0
81	0
60	0
167	0
411	0
37	0
58	0
55	22
115	0
92	0
50	0
61	0
81	0
124	0
56	0
102	0
260	0
106	0
156	0
61	0
165	0
84	0
276	0
61	0
43	0
718	0
521	0
94	0
80	0
240	0
37	0
54	0
426	0
184	0
9	0
123	23
215	0
12	61
0	4
153	1266
103	0
68	0
47	0
26	0
20	0
53	0
23	0
135	0
106	0
28	0
329	0
212	0
1	6176
0	1005
146	0
2352	0
14	0
134	0
46	0
216	0
60	0
48	0
57	0
113	0
365	0
36	0
56	0
187	0
37	0
525	23
28	23
762	0
45	0
229	0
21	0
8	0
81	0
246	0
74	0
159	0
100	0
33	0
47	0
213	0
41	30
112	0
99	0
27	0
102	0
5	0
58	103
0	9
8	32
2	0
18	0
113	0
98	0
165	0
268	0
18	0
188	0
261	0
6	0
349	0
3771	0
91	0
34	0
110	0
210	0
9	0
37	0
91	0
47	0
2675	0
122	0
41	0
218	0
101	0
29	0
68	0
120	0
787	128
149	0
288	0
79	0
95	0
153	0
102	0
23	9
190	2
52	0
88	0
8	0
60	0
52	0
12	1
0	1
28	0
16	0
163	0
60	0
75	0
20	0
17	0
15	0
12	0
69	0
31	0
89	0
25	0
108	0
35	0
33	0
58	0
31	0
40	0
75	0
81	0
171	0
129	0
47	0
27	0
77	0
19	0
44	0
40	0
52	0
445	0
20	0
80	0
0	103
172	0
389	0
9	0
20	0
16	0
230	40
2	1
2819	0
158	0
252	153
20	0
99	0
401	0
66	0
45	0
71	0
92	0
146	0
4882	0
339	0
426	0
221	0
107	0
42	0
31	0
53	0
38	0
171	0
107	0
162	0
45	0
1717	0
232	0
170	0
1147	0
97	0
21	0
978	0
124	0
385	0
1248	0
5	0
80	1
115	0
40	0
462	0
24	0
149	0
182	0
107	0
31	0
141	0
104	0
26	0
6	1
235	0
459	0
272	0
136	0
460	109
225	0
67	0
7	0
166	0
678	0
133	0
89	0
809	0
83	0
71	0
213	5
34	5
440	617
49	1160
961	0
109	0
24	0
0	16
0	15
464	0
288	0
268	0
217	0
64	0
195	0
21	0
272	0
280	0
64	0
2	0
457	0
161	0
81	32
37	0
94	0
266	0
40	0
33	0
93	0
589	0
116	0
73	0
204	0
358	0
266	0
126	0
25	0
60	0
138	0
144	0
60	0
71	0
33	0
186	0
496	0
196	0
36	0
27	43
116	0
50	0
68	0
819	0
360	0
422	0
44	0
171	0
205	0
220	0
216	0
96	0
501	0
3531	0
134	0
218	0
1181	120
346	0
52	0
86	0
91	4
73	0
158	0
204	0
22	0
389	0
15	7
724	0
186	0
271	0
279	0
58	0
210	0
47	0
693	486
96	0
15	0
75	0
201	0
97	0
195	0
312	12
91	0
73	0
5	0
258	0
49	0
255	0
65	0
245	0
1162	0
88	0
168	0
317	0
172	0
45	0
122	0
124	0
189	0
40	0
269	1831
891	0
38	0
314	0
13	0
109	0
311	0
193	0
124	0
54	0
164	0
23	0
58	0
773	179
92	0
6	0
226	0
12	0
243	0
157	0
303	0
405	0
98	0
82	0
13	0
211	0
108	0
580	0
187	0
629	0
24	0
394	0
13	0
0	713
40	0
105	0
974	0
156	0
187	0
63	0
173	0
10	33
62	0
322	0
41	0
1508	0
205	0
30	0
2	0
34	0
702	0
58	0
89	0
325	0
58	0
0	170
123	0
136	0
80	0
203	0
704	0
416	0
164	0
69	0
143	0
33	0
79	0
257	0
61	0
131	0
55	0
163	0
1159	0
779	0
1	0
33	0
249	0
44	0
47	0
22	0
112	0
7	0
1	27
0	748
270	559
136	0
192	0
115	0
6	0
171	0
16	0
32	0
52	0
114	0
22	0
50	0
44	0
701	0
355	0
108	0
6	0
94	0
154	0
118	0
4	0
217	0
152	0
95	0
27	0
251	0
60	0
189	0
336	0
121	0
361	0
407	161
514	0
80	0
151	0
140	0
159	0
230	0
41	0
41	0
22	0
0	5
25	0
151	58
0	75
26	490
174	0
66	0
103	0
94	0
23	0
211	0
1195	0
1750	0
500	0
792	0
45	0
133	0
77	0
3	0
14	0
76	0
130	0
1064	0
377	0
373	0
822	0
2	0
152	0
134	0
98	0
196	0
989	0
591	0
94	0
149	0
82	0
99	0
13	0
29	0
22	0
76	0
2087	0
44	0
82	0
21	0
33	0
118	0
220	61
135	61
140	0
59	0
62	0
44	0
1124	0
398	0
1581	0
233	0
0	2563
0	88
94	88
121	0
80	0
136	0
48	0
24	0
13	0
169	0
415	0
88	0
108	8
21	0
360	0
130	0
49	0
637	0
116	0
296	0
153	0
53	0
129	0
321	0
99	0
137	0
246	0
81	0
599	0
77	0
50	0
56	0
172	0
94	0
114	0
118	0
77	0
139	0
98	24
149	7
42	4
62	0
151	0
718	0
44	0
56	0
192	0
175	0
229	0
6	0
139	0
134	0
239	0
24	0
101	0
159	0
501	0
426	0
55	0
79	0
36	0
178	0
88	0
218	0
59	0
184	0
88	0
116	0
31	0
1	0
39	0
28	0
22	0
97	0
316	0
84	0
35	0
133	0
5	0
93	0
366	0
0	16
33	0
455	754
52	0
58	0
261	0
27	0
128	0
111	0
30	0
107	0
57	0
56	0
79	0
10	0
64	0
194	0
41	0
15	0
96	0
51	0
43	0
173	0
717	0
212	0
106	0
410	0
74	0
20	0
35	0
55	0
127	0
75	0
44	0
605	1261
154	0
70	0
21	0
121	0
1768	0
111	0
56	0
1027	0
7	0
0	0
145	0
67	0
91	0
4	0
280	0
46	0
69	0
532	0
48	0
149	0
120	0
68	0
156	0
166	0
134	0
98	0
96	0
448	812
74	0
300	0
142	0
79	0
210	0
47	0
5	0
23	14
3	0
0	4
18	91
92	16
0	161
1	541
93	0
129	0
67	0
50	0
246	0
62	0
77	0
67	0
167	0
79	0
10	0
98	0
115	0
15	0
117	0
163	0
912	715
83	0
57	0
104	0
98	0
24	0
59	0
198	0
92	0
8	0
427	0
138	0
245	0
185	0
150	0
68	0
40	0
84	0
158	0
96	0
246	0
21	0
186	0
79	0
70	0
188	0
564	0
311	0
35	0
102	0
131	0
522	175
37	0
22	0
605	0
4	0
2	105
32	0
214	0
166	0
44	0
116	0
20	0
82	0
125	0
169	486
410	0
86	0
22	0
47	0
277	6
697	0
233	0
66	0
693	0
49	0
135	0
41	0
128	0
177	0
393	0
20	0
114	0
123	0
66	0
97	0
345	0
59	0
52	0
158	0
115	0
20	0
34	0
16	0
143	0
50	0
147	18
17	0
247	0
238	0
247	0
71	0
57	0
291	0
20	0
74	0
270	0
629	0
12	0
87	0
102	0
86	0
145	0
63	0
84	0
127	0
1845	0
435	0
43	0
129	0
481	0
207	1
56	0
12	0
721	0
29	0
98	0
470	0
203	0
142	0
22	0
57	0
358	0
281	0
104	0
50	0
97	0
186	0
941	233
317	0
55	0
317	0
23	0
25	0
45	0
837	0
65	0
179	0
22	0
40	0
31	0
34	0
166	0
50	0
41	0
97	0
93	47
0	1
0	65
2	7
0	450
134	0
196	0
76	0
127	0
13	0
120	0
32	0
73	0
24	0
53	0
102	0
122	0
0	0
24	0
19	0
34	0
100	0
56	0
5933	0
70	0
145	0
93	0
84	0
45	0
70	0
30	0
33	0
32	0
93	0
276	0
94	0
254	0
172	0
145	0
91	0
336	0
62	0
138	14
1	1
37	0
178	0
269	0
109	0
103	0
370	0
314	559
136	0
131	0
375	0
510	0
12	0
168	0
205	0
133	0
94	0
1775	0
59	0
36	0
84	0
347	0
65	0
109	0
98	0
67	0
117	0
121	0
121	0
127	0
59	0
56	0
67	0
107	0
453	0
6	0
180	0
175	0
191	0
99	0
62	0
211	0
74	0
265	0
68	0
184	0
55	0
82	0
40	0
26	0
544	0
25	0
771	0
255	0
77	0
64	0
9045	0
31	0
528	0
73	0
358	0
272	0
426	0
102	0
74	0
92	0
1415	0
59	0
490	0
158	0
142	0
367	0
32	0
136	0
380	0
295	0
179	0
16	0
1426	0
10	0
313	0
119	0
94	0
39	0
48	0
131	0
60	0
314	0
82	0
19	0
50	0
72	0
182	0
274	0
259	0
235	28
81	0
122	0
18	0
48	0
1322	0
181	0
151	0
102	0
78	0
51	0
420	0
71	0
172	0
83	0
75	0
214	0
139	0
305	0
108	0
86	0
125	0
51	0
31	0
92	0
183	0
221	0
103	0
59	0
58	0
177	0
1230	0
444	0
87	0
46	0
574	0
197	0
1018	0
40	0
1484	0
475	0
1917	0
86	0
178	0
469	0
748	0
27	0
305	0
22	0
69	0
553	53
212	53
357	0
58	0
111	0
71	0
150	0
132	0
201	0
92	0
170	0
258	0
290	0
11	0
121	0
849	8
229	0
4064	0
38	0
52	0
184	0
75	0
20	0
48	0
40	0
101	0
112	0
428	0
169	0
74	0
593	0
237	0
65	0
19	0
308	0
236	0
64	0
144	0
76	0
134	0
27	0
80	0
753	0
106	0
323	0
232	0
65	0
79	0
120	0
273	0
77	0
24	4
28	0
55	0
81	0
1	1
465	0
123	0
135	0
22	0
63	0
170	0
71	0
252	0
57	0
103	0
189	0
203	0
235	0
78	0
723	0
58	0
342	0
37	0
40	0
127	0
85	0
134	0
60	0
59	0
50	0
84	0
219	0
134	0
36	0
294	0
206	0
44	0
56	0
115	0
2591	0
2	0
300	0
162	0
57	0
10	0
918	0
209	0
263	0
13	0
52	0
69	0
73	0
463	0
45	0
142	0
412	0
58	0
37	2075
42	0
177	0
104	0
128	0
193	0
121	0
135	0
172	0
98	0
90	0
65	0
785	0
108	3
77	0
103	0
724	0
118	0
53	0
69	0
253	0
129	0
188	0
25	0
148	0
122	0
128	0
69	0
92	0
164	0
42	0
28	0
30	0
631	0
666	233
591	0
250	0
1244	0
29	0
108	0
211	0
110	0
28	0
67	0
21	0
12	32
0	0
9	2
0	187
0	38
0	154
0	31
0	26
163	985
4	53
10	43
22	55
0	45
9	0
38	0
30	0
66	0
0	0
167	0
107	0
171	0
35	0
52	0
320	0
98	0
93	0
170	0
13	0
3145	0
426	0
248	0
595	0
33	0
130	0
324	0
540	0
438	0
26	0
166	0
67	0
21	0
112	0
83	0
149	0
147	0
121	0
7	0
880	0
23	0
222	0
846	0
98	0
2	0
9	0
57	13
117	7
237	0
552	0
288	0
444	0
25	0
78	0
29	0
76	0
280	0
123	0
332	0
49	0
458	0
70	0
27	0
249	0
524	0
434	0
2	0
88	0
178	0
203	0
381	0
134	0
17	0
208	0
61	0
26	0
12	0
104	0
2	0
28	0
64	0
88	0
421	0
203	0
1	0
2209	0
39	0
7	33
36	0
169	0
84	0
116	0
486	0
154	0
68	0
16	0
568	0
80	0
59	0
133	0
84	0
369	0
274	0
83	0
361	0
1501	0
84	0
0	0
25	0
18	13
2152	0
4	0
780	0
58	0
478	0
461	715
217	0
165	0
271	0
61	0
145	0
297	175
0	0
0	4
0	5
0	4
0	20
0	27
0	904
19	4791
0	182
0	36
1	402
0	0
0	30
927	273
163	128
116	0
66	0
96	0
108	0
1310	0
145	0
74	0
731	0
46	0
208	22
40	0
86	0
60	0
360	0
28	0
78	0
369	0
1417	0
271	0
264	0
58	0
160	0
366	0
103	0
323	0
138	0
319	0
28	0
272	0
102	0
70	0
334	0
239	0
49	0
32	0
85	0
93	0
101	0
82	0
395	0
30	0
83	0
84	0
72	0
120	0
915	0
115	0
32	0
369	0
78	0
164	0
486	0
103	0
48	0
158	0
785	0
664	0
39	0
510	0
229	0
145	0
363	0
794	0
107	0
102	0
433	0
128	0
141	0
439	0
342	3
371	13
459	0
39	0
97	0
15	0
156	0
64	0
63	0
137	0
98	0
70	0
341	0
397	0
22	0
126	0
465	0
93	0
151	0
96	0
64	0
74	0
97	0
51	0
65	0
12	0
349	0
27	0
152	0
150	0
12	0
190	0
150	0
76	0
27	0
156	0
65	0
255	0
38	0
319	0
332	0
1727	0
23	0
182	0
20	0
494	0
227	209
261	0
87	0
275	49
129	408
153	0
236	1207
583	13
51	0
34	0
781	0
21	0
55	0
376	0
75	0
481	0
28	0
946	0
153	0
133	0
55	0
226	0
44	0
66	0
33	0
67	0
106	0
329	0
312	0
75	0
75	0
81	0
72	0
1142	0
55	0
151	0
2058	0
77	0
325	0
65	0
58	0
35	0
245	0
34	0
206	0
610	0
207	209
60	0
49	408
1199	0
5	0
142	49
19	0
202	0
132	1207
621	13
47	0
117	0
241	0
38	0
312	0
55	0
52	0
56	0
66	0
47	0
376	0
305	0
181	0
135	0
121	0
40	0
52	0
12	0
198	0
124	0
111	0
503	0
44	0
37	0
13	0
46	0
18	0
16	0
498	0
31	0
117	0
86	0
9	0
541	1249
78	0
351	0
42	0
46	0
250	0
78	0
206	0
311	0
60	0
144	0
157	0
3	0
1807	149
8	40
0	377
0	29
2	19
90	719
469	0
617	0
124	0
57	0
165	0
266	0
84	0
37	0
1230	0
344	1374
48	0
63	0
26	0
215	0
22	0
138	0
24	0
26	0
49	0
554	0
400	87
175	0
181	0
500	0
167	0
190	0
703	0
3509	0
511	0
452	0
237	0
604	0
14	62
0	66
8	62
146	0
26	0
666	0
134	0
51	0
59	0
134	0
80	0
2986	0
158	0
183	0
238	0
408	0
144	0
131	0
78	0
227	0
368	0
178	0
223	0
92	0
1044	0
26	0
15	0
76	0
78	0
325	0
100	0
209	0
84	0
67	0
501	0
75	0
56	0
1843	0
50	0
148	0
91	0
139	0
63	0
95	0
70	0
70	0
217	0
65	0
86	0
76	0
98	0
227	0
91	0
165	0
388	0
132	0
113	0
1005	1
70	0
146	0
59	0
145	0
196	0
9	0
76	0
113	0
78	0
103	0
33	0
57	0
13	1
98	1
176	0
93	0
53	0
142	0
187	0
43	0
177	0
49	0
24	0
50	0
64	0
416	0
122	0
445	0
53	0
62	0
94	0
1497	0
124	0
117	0
100	0
74	0
212	0
48	0
71	0
59	0
128	1
42	0
51	0
954	0
1073	0
116	0
146	0
92	0
889	0
10	0
427	0
236	0
150	0
94	0
96	0
50	0
100	0
81	0
187	0
147	0
279	0
71	0
704	0
1139	0
243	0
91	0
282	0
112	0
118	0
299	0
1090	0
20	0
46	0
144	0
109	0
222	0
43	0
80	0
56	0
423	0
291	0
152	0
194	0
24	0
33	0
701	0
111	0
154	0
93	0
45	0
83	0
42	0
111	0
105	0
102	0
115	0
67	0
265	0
0	46
343	0
220	0
78	0
264	0
442	0
206	0
15	0
126	0
79	0
31	0
67	0
707	0
615	58
800	0
220	0
94	0
77	0
261	0
359	0
483	0
209	0
85	0
43	0
149	0
552	0
62	0
60	0
103	0
58	0
194	0
214	0
73	0
182	0
138	0
79	0
226	0
5	0
48	0
93	0
168	0
61	0
80	0
2045	0
98	0
63	0
222	0
141	0
32	0
147	0
60	0
161	0
83	0
66	0
162	0
184	0
30	0
114	0
629	0
102	0
44	0
98	0
8	0
40	0
340	0
275	0
44	0
46	0
35	0
62	0
119	0
159	0
124	0
959	0
278	0
138	0
151	0
426	0
904	0
183	0
99	0
156	0
93	0
129	0
375	0
46	0
206	0
148	0
44	0
99	0
220	0
135	0
108	8
212	0
69	0
59	0
315	0
30	0
87	0
38	0
75	0
41	0
235	0
38	0
123	0
78	0
287	0
165	0
199	0
89	0
100	0
53	0
112	0
173	0
452	0
49	0
213	0
102	0
102	0
461	0
74	998
2	998
961	354
446	0
205	0
88	0
149	0
106	0
146	0
98	0
268	0
123	0
234	0
83	0
139	0
127	0
141	0
80	0
62	0
72	0
107	0
35	28
126	0
374	0
89	0
76	0
50	0
348	0
150	0
10	0
147	0
153	0
790	0
118	0
140	0
180	0
450	0
502	0
36	0
13	0
239	3594
79	0
82	0
160	0
171	0
128	0
39	0
82	0
110	0
515	0
241	0
47	0
161	0
446	0
125	0
14	0
27	0
72	0
101	0
241	0
180	0
164	0
42	0
41	0
131	0
90	0
71	0
78	0
98	0
914	109
76	0
255	0
237	0
144	0
52	0
105	0
99	0
362	0
24	0
314	0
100	0
128	0
137	0
92	0
68	0
2	0
40	0
30	0
52	0
87	0
160	0
127	0
1	0
617	61
37	0
38	0
817	52
82	0
381	0
22	0
147	0
498	0
948	0
167	0
44	0
71	0
20	0
64	0
148	0
186	0
65	0
156	0
60	0
35	0
98	0
480	0
205	0
122	0
111	0
75	0
53	0
32	0
75	0
35	0
223	0
27	0
575	0
64	0
206	0
126	0
690	0
13	0
31	0
82	0
400	0
55	0
229	0
183	0
206	0
818	0
93	0
116	0
621	66
18	0
160	5
37	0
59	0
455	0
47	0
230	0
51	0
233	0
101	0
117	0
874	0
77	0
156	0
489	0
122	0
105	0
137	0
108	0
10	0
24	0
113	0
126	0
139	0
1838	0
198	0
107	0
102	0
1744	0
14	0
611	0
38	0
171	0
13	0
60	0
0	7
1	806
24	0
0	16
82	0
90	124
39	0
0	6242
44	0
200	0
192	0
43	0
79	0
55	0
115	0
403	0
6847	136
498	0
49	0
559	0
202	0
163	0
94	0
0	0
159	0
35	0
33	0
194	0
74	0
47	0
225	0
77	0
38	0
379	0
220	0
151	0
59	0
816	0
879	41
6	0
13	0
99	0
118	0
544	0
230	0
52	0
281	0
99	0
82	0
165	0
34	0
424	0
185	0
81	0
5	6
1	0
297	0
1938	0
129	0
59	0
169	0
145	0
62	0
63	0
1146	52
7	0
69	0
106	0
93	0
107	0
313	0
64	0
111	0
327	0
59	0
334	631
495	0
244	0
36	0
93	0
12	0
116	0
71	0
152	0
34	0
122	0
98	0
4	0
43	0
108	0
135	0
124	0
279	0
157	0
161	0
112	0
58	0
86	0
121	0
71	0
1655	0
39	0
322	0
115	0
195	0
69	0
79	0
80	0
120	0
69	0
421	0
164	0
130	0
576	0
149	0
129	0
409	0
160	0
1238	0
42	0
76	0
69	0
48	0
30	0
180	0
107	0
183	0
299	0
85	0
188	1571
77	0
380	0
1	0
138	0
430	0
147	0
125	0
119	0
90	0
71	0
27	0
145	143
295	0
306	0
170	0
83	0
36	0
38	0
668	0
363	0
8	0
53	0
108	0
154	0
3	0
169	0
83	0
65	0
436	30
31	30
71	0
11	0
72	0
67	0
614	0
72	0
19	0
48	0
327	0
92	0
154	0
69	0
26	0
124	0
46	0
439	0
1717	0
1184	0
205	0
1808	0
0	64
0	10
52	0
448	0
265	0
129	0
105	0
453	0
101	0
298	0
124	0
42	0
1045	0
357	0
59	0
55	0
105	0
94	0
46	0
115	0
56	0
75	0
403	0
81	0
157	0
82	0
82	0
109	0
343	0
107	0
76	0
214	0
309	0
44	0
12	0
116	0
27	0
124	0
225	0
0	11
38	11
11	0
296	0
10	0
107	0
46	0
31	0
173	0
387	0
116	0
39	0
145	0
2	26
48	0
45	0
330	0
337	0
64	0
29	0
36	0
55	0
1	1
29	14
0	0
0	4
7	0
10	0
79	0
90	0
113	0
52	0
170	0
36	0
84	0
361	0
248	0
63	0
56	0
123	0
154	0
25	0
13	0
79	52
55	0
172	0
126	0
38	0
121	0
294	0
1002	1
309	0
108	0
29	0
12	24
2931	0
92	0
560	51
21	0
31	0
244	0
38	0
36	0
97	0
87	0
111	0
36	0
84	0
201	0
125	0
30	0
18	0
39	0
97	0
33	0
54	0
78	0
107	0
7	0
659	0
634	0
70	0
84	0
128	0
31	0
208	0
19	0
233	0
95	0
110	0
63	0
37	0
48	0
80	0
16	0
126	0
130	0
49	0
150	0
180	0
138	0
322	730
630	0
84	0
73	0
315	0
255	0
23	0
50	0
142	0
647	0
105	0
15	0
137	0
172	0
96	0
195	0
120	0
73	0
209	0
56	0
68	0
517	0
35	0
12	0
139	0
111	0
102	0
25	0
571	0
111	0
801	237
97	0
45	0
37	0
38	0
52	0
362	12
1042	0
17	0
54	0
128	0
35	0
473	0
9	0
620	0
38	0
118	0
400	0
188	0
223	300
87	0
72	0
1446	0
289	0
26	0
153	0
31	0
162	0
628	41
74	0
229	0
47	0
19	0
73	0
483	0
41	0
691	0
60	0
168	0
228	0
345	0
114	0
168	0
63	0
280	0
41	0
12	0
136	0
53	0
17	0
59	0
166	0
563	0
13	0
293	0
47	0
842	0
72	0
1139	0
702	0
141	0
363	0
59	0
76	0
249	0
99	0
4199	2055
92	0
129	0
84	0
157	0
48	0
167	0
201	0
111	0
36	0
168	0
24	0
272	0
97	0
34	0
188	0
66	0
756	0
128	0
312	0
35	0
30	0
824	3
67	0
91	0
177	0
689	0
192	0
44	0
99	0
100	0
14	0
13	0
99	0
214	0
10	0
332	0
143	0
198	0
4740	0
224	0
107	0
130	0
74	0
189	0
979	0
220	0
345	0
1216	0
200	0
146	0
74	0
42	0
72	0
571	0
65	0
83	0
214	0
3657	1261
408	0
181	0
122	0
136	0
142	0
165	0
62	0
59	0
476	0
87	0
246	0
41	0
342	0
197	0
1	0
208	0
84	0
138	0
91	0
38	0
1961	0
139	0
878	0
1726	0
48	0
253	0
266	0
103	0
19	3
0	0
0	0
0	61
1	6
26	309
0	805
1377	0
374	0
1	0
0	375
0	0
0	0
505	0
334	0
77	0
87	0
519	0
52	0
312	0
90	0
47	0
246	0
38	0
407	0
350	0
29	0
238	0
62	0
48	0
30	0
479	0
3	0
0	0
68	0
75	0
135	0
162	0
3126	0
97	0
126	0
9	0
7	0
247	0
89	0
259	0
1	0
72	0
36	0
84	0
106	0
177	0
65	0
248	0
70	0
5180	1571
128	0
178	0
266	0
60	0
